status,accident_index,accident_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,car_passenger,casualty_type,casualty_home_area_type,casualty_imd_decile
Unvalidated,202263C048122,63C048122,1,1,1,2,51,8,3,0,9,3,7
Unvalidated,202263D000422,63D000422,1,1,1,2,56,9,3,0,2,3,7
Unvalidated,202263D002722,63D002722,1,1,1,1,82,11,3,0,9,3,6
Unvalidated,202263D004222,63D004222,2,1,1,2,76,11,3,0,9,2,8
Unvalidated,202263D011322,63D011322,1,1,1,1,22,5,3,0,9,3,5
Unvalidated,202263D017522,63D017522,2,1,1,1,52,8,2,0,9,3,5
Unvalidated,202263D019822,63D019822,1,1,2,1,20,4,3,1,9,1,2
Unvalidated,202263D020922,63D020922,2,1,2,1,72,10,3,1,9,2,3
Unvalidated,202263D025722,63D025722,1,1,1,2,62,9,3,0,9,2,7
Unvalidated,202263D025722,63D025722,1,2,2,2,10,2,3,2,9,1,8
Unvalidated,202263D025722,63D025722,1,3,2,2,36,7,3,1,9,1,8
Unvalidated,202263D025822,63D025822,1,1,1,2,47,8,2,0,3,1,10
Unvalidated,202263D033822,63D033822,1,1,1,1,37,7,2,0,5,1,1
Unvalidated,202263D036722,63D036722,2,1,1,2,55,8,2,0,16,1,3
Unvalidated,202263D040122,63D040122,1,1,3,2,54,8,3,0,0,2,6
Unvalidated,202263D041222,63D041222,1,1,2,2,3,1,3,2,9,1,9
Unvalidated,202263D043822,63D043822,2,2,1,2,43,7,3,0,9,2,6
Unvalidated,202263D044722,63D044722,1,1,1,2,41,7,3,0,19,3,9
Unvalidated,202263D044722,63D044722,2,2,1,1,70,10,3,0,9,3,8
Unvalidated,202263D047522,63D047522,1,1,1,1,20,4,3,0,3,1,3
Unvalidated,202263D049622,63D049622,1,1,1,1,19,4,3,0,9,3,8
Unvalidated,202263D069622,63D069622,1,1,1,2,32,6,3,0,9,1,1
Unvalidated,202263D069622,63D069622,1,2,2,2,5,1,3,2,9,1,1
Unvalidated,202263D069622,63D069622,1,3,2,1,8,2,3,2,9,1,1
Unvalidated,202263DF00922,63DF00922,1,1,1,1,41,7,1,0,5,-1,-1
Unvalidated,2.02E+12,991127715,1,2,2,1,93,11,2,1,9,1,8
Unvalidated,2.02E+12,991127715,1,3,2,1,66,10,2,2,9,1,8
Unvalidated,2.02E+12,991127715,1,4,2,1,6,2,3,2,9,1,10
Unvalidated,2.02E+12,991127871,2,1,1,2,51,8,2,0,1,1,7
Unvalidated,2.02E+12,991128016,1,1,2,2,55,8,2,1,9,1,1
Unvalidated,2.02E+12,991128944,1,1,3,2,54,8,3,0,0,1,3
Unvalidated,2.02E+12,991129310,1,1,3,1,70,10,3,0,0,-1,-1
Unvalidated,2.02E+12,991129898,1,1,1,2,21,5,3,0,9,-1,-1
Unvalidated,2.02E+12,991130317,1,1,1,1,29,6,1,0,9,3,9
Unvalidated,2.02E+12,991130317,3,2,2,2,16,4,3,1,9,3,1
Unvalidated,2.02E+12,991130430,1,1,1,1,76,11,2,0,9,3,8
Unvalidated,2.02E+12,552200478,1,7,2,1,1,1,3,2,9,2,6
Unvalidated,2.02E+12,552200478,2,1,1,1,69,10,2,0,9,2,7
Unvalidated,2.02E+12,552200478,2,2,2,2,62,9,2,1,9,2,7
Unvalidated,2.02E+12,552200478,2,3,2,2,6,2,2,2,9,3,6
Unvalidated,2.02E+12,552200519,2,1,1,1,49,8,2,0,5,3,7
Unvalidated,2.02E+12,552200530,1,1,3,1,75,10,3,0,0,3,5
Unvalidated,2.02E+12,552200536,1,1,3,2,30,6,3,0,0,1,3
Unvalidated,2.02E+12,552200551,1,1,2,1,17,4,3,1,9,1,10
Unvalidated,2.02E+12,552200560,2,1,1,1,23,5,3,0,1,1,4
Unvalidated,2.02E+12,552200565,1,1,1,1,28,6,3,0,5,-1,-1
Unvalidated,2.02E+12,552200567,1,1,1,2,78,11,3,0,9,3,7
Unvalidated,2.02E+12,552200584,2,1,1,1,17,4,3,0,9,1,6
Unvalidated,2.02E+12,552200586,1,1,1,1,82,11,3,0,4,2,9
Unvalidated,2.02E+12,552200607,2,1,1,2,42,7,3,0,9,1,7
Unvalidated,2.02E+12,552200610,2,1,1,1,18,4,3,0,3,1,5
Unvalidated,2.02E+12,552200619,1,1,1,1,18,4,2,0,3,1,5
Unvalidated,2.02E+12,552200620,2,1,1,1,57,9,2,0,1,3,9
Unvalidated,2.02E+12,471139595,1,1,2,2,21,5,3,2,9,3,7
Unvalidated,2.02E+12,471139954,2,2,1,1,46,8,3,0,1,1,3
Unvalidated,2.02E+12,471140417,1,1,1,1,73,10,1,0,1,1,7
Unvalidated,2.02E+12,471140650,2,1,1,1,24,5,3,0,1,1,9
Unvalidated,2.02E+12,471140908,2,1,1,2,52,8,3,0,1,1,5
Unvalidated,2.02E+12,471140998,1,1,1,1,65,9,2,0,9,1,4
Unvalidated,2.02E+12,471141153,1,1,1,1,14,3,2,0,1,1,9
Unvalidated,2.02E+12,471141650,2,1,1,2,57,9,3,0,1,1,8
Unvalidated,2.02E+12,471142197,1,1,3,2,-1,-1,3,0,0,-1,-1
Unvalidated,2.02E+12,471142282,2,1,1,2,28,6,3,0,9,1,1
Unvalidated,2.02E+12,471142403,2,1,2,1,80,11,3,0,11,1,3
Unvalidated,2.02E+12,471143131,1,1,1,1,34,6,3,0,9,1,1
Unvalidated,2.02E+12,471144126,4,2,1,1,35,6,3,0,19,2,5
Unvalidated,2.02E+12,471144126,4,3,2,1,51,8,3,0,19,2,5
Unvalidated,2.02E+12,471144126,6,4,1,1,57,9,3,0,9,1,9
Unvalidated,2.02E+12,471144126,8,5,2,1,33,6,3,1,9,1,2
Unvalidated,2.02E+12,471144126,8,6,2,1,60,9,3,2,9,1,2
Unvalidated,2.02E+12,471144126,9,1,1,1,59,9,3,0,9,1,4
Unvalidated,2.02E+12,471144292,2,1,1,2,66,10,3,0,22,1,7
Unvalidated,2.02E+12,471144671,1,1,1,2,35,6,2,0,9,3,5
Unvalidated,2.02E+12,471144671,2,2,1,1,30,6,3,0,9,3,5
Unvalidated,2.02E+12,411206188,1,1,1,2,46,8,3,0,9,1,5
Unvalidated,2.02E+12,411206188,1,5,2,1,10,2,3,-1,9,1,5
Unvalidated,2.02E+12,411206188,2,2,1,2,52,8,3,0,9,1,2
Unvalidated,2.02E+12,411206188,2,3,2,2,16,4,3,1,9,1,2
Unvalidated,2.02E+12,411206188,2,4,2,1,16,4,3,2,9,1,5
Unvalidated,2.02E+12,411208086,1,1,3,1,79,11,3,0,0,1,5
Unvalidated,2.02E+12,610021522,1,1,1,2,64,9,3,1,9,3,6
Unvalidated,2.02E+12,610021522,2,2,1,2,79,11,3,1,9,3,5
Unvalidated,2.02E+12,610022322,2,1,1,2,45,7,3,1,9,1,1
Unvalidated,2.02E+12,610022622,1,1,1,1,37,7,2,0,5,-1,-1
Unvalidated,2.02E+12,610022622,1,2,2,2,45,7,2,0,5,-1,-1
Unvalidated,2.02E+12,610023022,1,1,1,1,63,9,3,1,9,1,4
Unvalidated,2.02E+12,610027722,2,1,1,1,-1,-1,3,0,5,1,3
Unvalidated,2.02E+12,622200026,2,2,1,2,20,4,3,0,9,1,5
Unvalidated,2.02E+12,622200039,2,2,1,1,19,4,3,0,3,1,7
Unvalidated,2.02E+12,622200045,1,1,1,2,63,9,3,0,9,1,8
Unvalidated,2.02E+12,622200045,1,2,2,1,15,3,3,1,9,1,8
Unvalidated,2.02E+12,622200082,2,2,1,2,48,8,3,0,9,2,1
Unvalidated,2.02E+12,622200084,2,2,1,2,54,8,2,0,3,2,5
Unvalidated,2.02E+12,622200100,2,2,1,1,37,7,3,0,1,1,1
Unvalidated,2.02E+12,622200102,2,2,1,2,27,6,3,0,9,1,2
Unvalidated,2.02E+12,622200123,1,1,3,2,51,8,3,0,0,1,5
Unvalidated,2.02E+12,622200137,1,1,1,1,32,6,3,0,9,3,1
Unvalidated,2.02E+12,622200137,2,2,1,2,30,6,3,0,9,1,9
Unvalidated,2.02E+12,622200139,1,1,3,2,30,6,3,0,0,1,3
Unvalidated,2.02E+12,622200145,1,1,3,1,12,3,3,0,0,1,2
Unvalidated,2.02E+12,622200159,1,1,1,1,58,9,3,0,1,1,6
Unvalidated,2.02E+12,622200172,2,3,2,2,51,8,3,2,9,2,2
Unvalidated,2.02E+12,622200174,2,2,1,1,38,7,3,0,9,1,1
Unvalidated,2.02E+12,622200184,1,1,3,1,11,3,3,0,0,1,1
Unvalidated,2.02E+12,531191906,1,1,1,2,55,8,3,0,9,3,6
Unvalidated,2.02E+12,531192537,1,1,3,2,78,11,2,0,0,3,8
Unvalidated,2.02E+12,531193650,2,1,1,1,24,5,3,0,1,1,6
Unvalidated,2.02E+12,540297122,1,1,1,2,75,10,3,0,9,1,10
Unvalidated,2.02E+12,540351122,2,1,1,1,51,8,3,0,1,1,6
Unvalidated,2.02E+12,540362422,1,1,3,2,17,4,3,0,0,1,9
Unvalidated,2.02E+12,540392622,2,1,1,2,27,6,3,0,9,3,7
Unvalidated,2.02E+12,540534122,1,1,1,2,42,7,3,0,3,1,1
Unvalidated,2.02E+12,540545322,1,1,1,1,50,8,3,0,9,3,8
Unvalidated,2.02E+12,540587122,1,1,1,1,36,7,3,0,9,2,7
Unvalidated,2.02E+12,540587122,2,2,1,2,39,7,3,0,9,3,7
Unvalidated,2.02E+12,540769122,1,1,1,2,43,7,3,0,9,3,5
Unvalidated,2.02E+12,540769122,2,2,1,1,34,6,3,0,9,3,4
Unvalidated,2.02E+12,540786922,2,1,1,1,22,5,3,0,9,-1,-1
Unvalidated,2.02E+12,540850322,1,1,1,1,47,8,3,0,9,1,8
Unvalidated,2.02E+12,540850322,1,3,2,1,14,3,3,2,9,1,8
Unvalidated,2.02E+12,540850322,1,4,2,1,9,2,3,2,9,1,8
Unvalidated,2.02E+12,540850322,2,2,1,1,36,7,3,0,9,3,8
Unvalidated,2.02E+12,540891822,1,1,1,1,48,8,3,0,9,3,8
Unvalidated,2.02E+12,540971022,1,1,1,1,19,4,3,0,9,1,5
Unvalidated,2.02E+12,540971022,2,2,1,2,57,9,3,0,9,3,8
Unvalidated,2.02E+12,540990022,1,1,3,2,58,9,3,0,0,1,4
Unvalidated,2.02E+12,541048922,1,1,1,1,31,6,2,0,9,2,7
Unvalidated,2.02E+12,541048922,2,2,2,1,13,3,3,2,9,1,10
Unvalidated,2.02E+12,541101222,2,1,1,2,54,8,3,0,9,1,1
Unvalidated,2.02E+12,541102022,1,1,1,2,33,6,3,0,9,1,6
Unvalidated,2.02E+12,541132422,1,1,1,1,27,6,2,0,9,3,9
Unvalidated,2.02E+12,541237122,2,1,2,1,58,9,3,1,9,3,7
Unvalidated,2.02E+12,541352322,1,1,1,1,49,8,3,0,19,1,1
Unvalidated,2.02E+12,541393322,1,1,3,1,83,11,2,0,0,3,6
Unvalidated,2.02E+12,541525022,1,1,3,2,17,4,3,0,0,1,7
Unvalidated,2.02E+12,541629722,1,1,1,1,58,9,3,0,9,1,10
Unvalidated,2.02E+12,541776522,1,1,1,1,52,8,2,0,9,1,10
Unvalidated,2.02E+12,541776522,1,2,2,1,45,7,3,1,9,3,9
Unvalidated,2.02E+12,541776522,1,3,2,2,6,2,3,2,9,3,9
Unvalidated,2.02E+12,541918722,2,1,1,1,73,10,3,0,9,3,10
Unvalidated,2.02E+12,542187322,1,1,3,1,50,8,3,0,0,3,9
Unvalidated,2.02E+12,542273422,1,1,1,1,23,5,3,0,5,1,2
Unvalidated,2.02E+12,542530122,2,1,2,2,65,9,3,1,9,1,2
Unvalidated,2.02E+12,542559422,2,1,1,2,54,8,3,0,1,1,9
Unvalidated,2.02E+12,542680822,1,1,1,1,82,11,3,0,9,2,10
Unvalidated,2.02E+12,542680822,1,3,2,2,73,10,3,1,9,2,10
Unvalidated,2.02E+12,542680822,2,2,1,1,24,5,3,0,19,1,8
Unvalidated,2.02E+12,542680822,2,4,2,1,56,9,3,0,19,1,8
Unvalidated,2.02E+12,542680822,2,5,2,1,32,6,3,0,19,3,7
Unvalidated,2.02E+12,622200186,1,1,1,2,23,5,3,0,9,1,3
Unvalidated,2.02E+12,622200191,1,1,1,1,23,5,3,0,9,1,2
Unvalidated,2.02E+12,622200204,2,2,1,2,60,9,3,0,1,1,9
Unvalidated,2.02E+12,622200206,1,1,3,1,41,7,1,0,0,1,1
Unvalidated,2.02E+12,622200238,1,1,3,1,80,11,3,0,0,1,4
Unvalidated,2.02E+12,622200241,1,1,1,1,71,10,2,0,9,2,6
Unvalidated,2.02E+12,622200243,1,1,1,2,26,6,3,0,9,1,4
Unvalidated,2.02E+12,622200259,1,3,2,1,30,6,3,0,11,1,1
Unvalidated,2.02E+12,622200262,2,2,1,1,19,4,2,0,2,2,2
Unvalidated,2.02E+12,622200269,1,1,1,1,33,6,3,0,8,1,4
Unvalidated,2.02E+12,622200285,1,1,1,1,22,5,3,0,9,2,7
Unvalidated,2.02E+12,622200294,1,1,1,1,28,6,3,0,19,2,2
Unvalidated,2.02E+12,622200294,2,2,1,2,17,4,3,0,9,1,4
Unvalidated,2.02E+12,622200307,1,1,1,2,78,11,3,0,9,1,6
Unvalidated,2.02E+12,622200309,1,3,2,1,42,7,3,1,9,1,4
Unvalidated,2.02E+12,622200309,2,4,2,2,11,3,3,1,9,2,3
Unvalidated,2.02E+12,622200309,2,5,2,2,6,2,3,2,9,2,3
Unvalidated,2.02E+12,622200314,2,2,1,1,26,6,2,0,23,3,10
Unvalidated,2.02E+12,622200316,2,2,1,1,59,9,3,0,9,1,4
Unvalidated,2.02E+12,622200328,2,2,1,2,39,7,3,0,9,1,10
Unvalidated,2.02E+12,622200341,2,3,2,1,24,5,3,1,9,1,2
Unvalidated,2.02E+12,622200341,2,4,2,2,31,6,3,2,9,1,9
Unvalidated,2.02E+12,622200341,2,5,2,2,27,6,3,2,9,1,3
Unvalidated,2.02E+12,622200359,1,1,3,1,45,7,3,0,0,1,4
Unvalidated,2.02E+12,622200361,1,1,1,1,41,7,3,0,8,3,3
Unvalidated,2.02E+12,622200379,1,1,1,1,56,9,2,0,5,1,10
Unvalidated,2.02E+12,622200385,1,1,1,1,37,7,3,0,1,1,2
Unvalidated,2.02E+12,622200387,1,1,3,1,55,8,3,0,0,1,4
Unvalidated,2.02E+12,622200390,2,2,1,1,46,8,2,0,1,2,10
Unvalidated,2.02E+12,622200403,2,2,1,2,32,6,3,0,9,1,4
Unvalidated,2.02E+12,622200410,2,2,1,1,27,6,2,0,97,1,1
Unvalidated,2.02E+12,622200412,1,1,3,1,31,6,3,0,0,1,4
Unvalidated,2.02E+12,622200420,2,2,1,1,22,5,2,0,1,1,2
Unvalidated,2.02E+12,622200422,1,1,1,1,19,4,2,0,3,1,2
Unvalidated,2.02E+12,622200435,1,1,1,2,24,5,2,0,9,1,1
Unvalidated,2.02E+12,622200435,1,2,2,1,23,5,3,1,9,1,10
Unvalidated,2.02E+12,622200437,1,1,1,1,29,6,3,0,9,1,1
Unvalidated,2.02E+12,622200440,2,2,1,1,19,4,3,0,4,1,9
Unvalidated,2.02E+12,622200460,2,2,1,1,22,5,3,0,1,1,7
Unvalidated,2.02E+12,622200469,1,1,1,2,39,7,2,0,9,1,2
Unvalidated,2.02E+12,622200483,2,2,1,1,22,5,3,0,1,1,10
Unvalidated,2.02E+12,622200497,1,2,2,1,18,4,3,2,9,1,1
Unvalidated,2.02E+12,622200500,2,2,1,1,37,7,3,0,1,1,5
Unvalidated,2.02E+12,622200506,1,2,2,2,19,4,3,2,9,1,1
Unvalidated,2.02E+12,622200506,1,3,2,2,19,4,3,2,9,1,1
Unvalidated,2.02E+12,542680822,2,6,2,1,25,5,3,0,19,1,7
Unvalidated,2.02E+12,542786122,2,1,1,2,20,4,3,0,9,3,7
Unvalidated,2.02E+12,542864022,1,1,1,2,31,6,3,0,5,1,4
Unvalidated,2.02E+12,543176622,2,1,1,1,60,9,3,0,9,1,6
Unvalidated,2.02E+12,543216322,1,1,3,1,3,1,3,0,0,2,9
Unvalidated,2.02E+12,543444022,2,1,1,2,55,8,3,0,9,3,6
Unvalidated,2.02E+12,543444022,2,2,2,2,53,8,3,1,9,1,8
Unvalidated,2.02E+12,543589922,2,1,1,2,46,8,3,0,9,1,9
Unvalidated,2.02E+12,543634322,1,1,1,1,24,5,3,0,9,3,8
Unvalidated,2.02E+12,543634322,2,2,1,1,54,8,3,0,9,3,9
Unvalidated,2.02E+12,543798922,2,1,1,1,77,11,3,0,1,3,9
Unvalidated,2.02E+12,544074122,2,1,1,1,66,10,3,0,1,1,5
Unvalidated,2.02E+12,544090122,1,1,1,2,45,7,3,0,9,1,10
Unvalidated,2.02E+12,544097622,1,1,1,1,34,6,3,0,1,3,8
Unvalidated,2.02E+12,544115722,2,1,1,2,19,4,3,0,9,2,8
Unvalidated,2.02E+12,544115722,2,2,2,2,19,4,3,1,9,1,3
Unvalidated,2.02E+12,544375722,2,1,1,2,24,5,3,0,9,1,6
Unvalidated,2.02E+12,544382422,2,1,1,1,21,5,3,0,1,1,8
Unvalidated,2.02E+12,552200022,2,1,1,2,62,9,2,0,1,1,10
Unvalidated,2.02E+12,552200039,1,1,1,1,56,9,3,0,9,-1,-1
Unvalidated,2.02E+12,552200090,2,1,1,1,55,8,2,0,1,1,9
Unvalidated,2.02E+12,552200104,1,1,1,2,10,2,3,0,1,1,8
Unvalidated,2.02E+12,552200130,2,1,1,1,20,4,3,0,1,1,2
Unvalidated,2.02E+12,552200136,2,1,1,1,63,9,2,0,1,1,10
Unvalidated,2.02E+12,552200161,1,1,1,2,26,6,2,0,20,1,2
Unvalidated,2.02E+12,552200161,2,2,1,2,53,8,3,0,9,1,8
Unvalidated,2.02E+12,552200180,1,1,2,2,21,5,2,1,9,1,4
Unvalidated,2.02E+12,552200201,1,1,1,2,11,3,3,0,1,1,1
Unvalidated,2.02E+12,552200230,1,1,1,1,34,6,3,0,9,1,4
Unvalidated,2.02E+12,552200232,2,1,1,2,27,6,3,0,3,1,8
Unvalidated,2.02E+12,552200271,1,1,1,1,57,9,2,0,5,1,7
Unvalidated,2.02E+12,552200277,1,1,1,2,65,9,2,0,9,2,4
Unvalidated,2.02E+12,552200277,2,2,1,1,19,4,3,0,9,1,6
Unvalidated,2.02E+12,552200280,2,1,1,2,53,8,3,0,9,1,7
Unvalidated,2.02E+12,552200289,1,1,1,1,60,9,3,0,5,1,10
Unvalidated,2.02E+12,552200293,1,1,3,1,56,9,3,0,0,1,3
Unvalidated,2.02E+12,552200299,1,1,3,2,25,5,2,0,0,1,4
Unvalidated,2.02E+12,552200308,1,1,2,2,18,4,2,1,9,2,10
Unvalidated,2.02E+12,552200308,1,2,1,2,18,4,3,0,9,3,6
Unvalidated,2.02E+12,552200308,1,3,2,2,17,4,3,2,9,3,6
Unvalidated,2.02E+12,552200313,1,1,1,2,73,10,3,0,9,1,9
Unvalidated,2.02E+12,552200313,2,2,1,1,31,6,3,0,9,2,-1
Unvalidated,2.02E+12,552200313,2,3,2,2,28,6,3,2,9,2,-1
Unvalidated,2.02E+12,552200313,3,4,1,2,33,6,3,0,9,-1,-1
Unvalidated,2.02E+12,552200328,1,1,3,2,30,6,3,0,0,-1,-1
Unvalidated,2.02E+12,471207114,1,1,1,1,27,6,3,0,9,1,3
Unvalidated,2.02E+12,471207114,2,2,2,1,72,10,3,1,9,1,5
Unvalidated,2.02E+12,471207114,3,3,1,2,61,9,3,0,97,1,8
Unvalidated,2.02E+12,622200519,2,3,2,2,81,11,3,1,9,1,1
Unvalidated,202263A006022,63A006022,1,1,1,2,55,8,3,0,9,3,5
Unvalidated,202263A016922,63A016922,1,1,1,1,17,4,3,0,1,2,4
Unvalidated,202263A018422,63A018422,1,1,2,2,21,5,3,1,9,1,7
Unvalidated,202263A018522,63A018522,2,1,1,2,12,3,3,0,90,1,2
Unvalidated,202263A018622,63A018622,1,1,1,1,72,10,3,0,9,3,7
Unvalidated,202263A019322,63A019322,1,1,3,2,39,7,2,0,0,3,6
Unvalidated,202263A039522,63A039522,2,1,2,2,71,10,3,1,9,-1,-1
Unvalidated,202263A040322,63A040322,1,1,1,1,54,8,3,0,9,3,6
Unvalidated,202263A040322,63A040322,2,2,1,1,61,9,3,0,9,3,8
Unvalidated,202263A049822,63A049822,1,1,1,2,54,8,3,0,9,3,10
Unvalidated,202263A050622,63A050622,1,1,1,1,36,7,2,0,19,1,4
Unvalidated,202263B001822,63B001822,1,1,2,2,6,2,3,2,9,3,6
Unvalidated,202263B001822,63B001822,1,2,2,1,4,1,3,2,9,3,6
Unvalidated,202263B010422,63B010422,2,1,1,1,17,4,3,0,3,1,9
Unvalidated,202263B010422,63B010422,3,2,1,1,17,4,3,0,3,1,3
Unvalidated,202263B029222,63B029222,1,1,1,1,68,10,3,0,9,3,5
Unvalidated,202263B029222,63B029222,2,2,2,2,72,10,3,1,9,1,6
Unvalidated,202263B038822,63B038822,2,1,1,1,23,5,3,0,9,3,5
Unvalidated,202263B041022,63B041022,1,1,1,2,27,6,3,0,9,3,6
Unvalidated,202263BF00522,63BF00522,1,1,1,1,62,9,1,0,5,1,2
Unvalidated,202263C003722,63C003722,2,1,2,2,50,8,3,1,9,1,4
Unvalidated,202263C005722,63C005722,1,1,1,2,35,6,3,0,9,2,3
Unvalidated,202263C023022,63C023022,1,1,1,1,24,5,3,0,9,1,10
Unvalidated,202263C030122,63C030122,1,1,2,2,19,4,3,1,9,1,2
Unvalidated,202263C030722,63C030722,2,1,2,2,5,1,3,2,9,2,1
Unvalidated,202263C030722,63C030722,3,2,1,2,18,4,3,0,9,2,1
Unvalidated,202263C039422,63C039422,2,1,1,1,69,10,3,0,1,3,5
Unvalidated,202263C041622,63C041622,2,1,1,1,16,4,2,0,1,2,6
Unvalidated,202263C041722,63C041722,1,2,1,1,75,10,3,0,9,3,6
Unvalidated,202263C041722,63C041722,2,1,1,1,51,8,3,0,9,1,4
Unvalidated,202263C045022,63C045022,2,1,1,1,41,7,3,0,9,3,7
Unvalidated,202263C045322,63C045322,1,2,2,2,32,6,3,1,9,3,9
Unvalidated,202263C045322,63C045322,2,1,1,2,49,8,2,0,9,2,3
Unvalidated,202263C046622,63C046622,1,1,1,1,18,4,3,0,9,1,7
Unvalidated,202263D001422,63D001422,1,1,1,1,17,4,2,0,9,3,7
Unvalidated,202263D001422,63D001422,2,2,1,2,24,5,3,0,9,3,8
Unvalidated,202263D002022,63D002022,1,1,1,1,62,9,2,0,5,1,1
Unvalidated,202263D003222,63D003222,1,1,1,1,62,9,3,0,9,1,3
Unvalidated,202263D004722,63D004722,1,1,1,1,36,7,3,0,9,-1,-1
Unvalidated,202263D008922,63D008922,1,1,1,2,37,7,3,0,9,3,7
Unvalidated,202263D013622,63D013622,2,1,1,2,26,6,3,0,1,1,2
Unvalidated,202263D014822,63D014822,1,2,2,2,73,10,3,1,9,2,2
Unvalidated,202263D014822,63D014822,2,1,1,2,53,8,2,0,9,2,6
Unvalidated,202263D020222,63D020222,1,1,1,2,64,9,2,0,9,3,5
Unvalidated,2.02E+12,552200330,1,1,1,1,17,4,3,0,3,2,5
Unvalidated,2.02E+12,552200347,2,1,1,1,27,6,3,0,3,1,3
Unvalidated,2.02E+12,552200383,1,1,2,1,8,2,3,2,9,1,4
Unvalidated,2.02E+12,552200383,1,2,2,2,28,6,3,1,9,1,7
Unvalidated,2.02E+12,552200397,1,1,3,1,9,2,3,0,0,1,4
Unvalidated,2.02E+12,552200408,2,1,1,2,23,5,3,0,9,1,4
Unvalidated,2.02E+12,552200408,2,2,2,2,29,6,3,1,9,3,10
Unvalidated,2.02E+12,552200421,1,1,1,1,62,9,2,0,1,3,8
Unvalidated,2.02E+12,552200423,1,1,1,1,30,6,3,0,19,-1,-1
Unvalidated,2.02E+12,552200434,1,1,1,1,45,7,2,0,5,1,2
Unvalidated,2.02E+12,552200442,1,1,3,2,14,3,3,0,0,1,6
Unvalidated,2.02E+12,552200450,1,1,1,1,21,5,3,0,9,1,5
Unvalidated,2.02E+12,552200466,1,1,1,2,22,5,3,0,90,1,5
Unvalidated,2.02E+12,552200468,1,1,2,2,18,4,3,2,9,1,8
Unvalidated,2.02E+12,552200474,1,1,1,1,33,6,3,0,9,1,9
Unvalidated,2.02E+12,552200474,2,2,1,2,23,5,3,0,9,2,7
Unvalidated,2.02E+12,552200487,1,1,1,1,19,4,2,0,3,3,5
Unvalidated,2.02E+12,552200489,2,1,1,2,53,8,3,0,1,1,2
Unvalidated,2.02E+12,552200498,2,1,1,2,47,8,3,0,9,1,-1
Unvalidated,2.02E+12,552200503,2,1,1,1,61,9,3,0,5,3,6
Unvalidated,2.02E+12,552200517,2,1,1,2,58,9,3,0,9,1,4
Unvalidated,2.02E+12,552200517,2,2,2,2,68,10,3,1,9,1,3
Unvalidated,2.02E+12,552200534,2,1,1,1,53,8,3,0,9,1,6
Unvalidated,2.02E+12,552200534,3,2,1,1,31,6,3,0,9,1,2
Unvalidated,2.02E+12,552200539,2,1,1,1,15,3,3,0,1,1,4
Unvalidated,2.02E+12,552200541,2,1,2,2,33,6,3,1,9,-1,-1
Unvalidated,2.02E+12,552200543,2,1,1,1,50,8,3,0,3,1,4
Unvalidated,2.02E+12,552200569,1,1,1,1,52,8,3,0,1,1,3
Unvalidated,2.02E+12,552200570,2,1,1,1,48,8,3,0,9,1,5
Unvalidated,2.02E+12,552200572,1,1,3,1,31,6,3,0,0,1,1
Unvalidated,2.02E+12,552200580,1,1,1,1,24,5,3,0,9,3,6
Unvalidated,2.02E+12,552200582,2,1,1,2,31,6,3,0,9,1,2
Unvalidated,2.02E+12,552200597,2,1,1,2,24,5,3,0,3,1,3
Unvalidated,2.02E+12,552200601,1,1,3,2,20,4,2,0,0,1,3
Unvalidated,2.02E+12,552200612,2,1,1,1,30,6,2,0,5,1,9
Unvalidated,2.02E+12,552200614,2,1,1,1,41,7,3,0,8,1,3
Unvalidated,2.02E+12,552200632,2,1,1,2,32,6,3,0,1,1,6
Unvalidated,2.02E+12,552200634,1,1,1,2,27,6,3,0,9,1,10
Unvalidated,2.02E+12,552200657,2,1,1,2,50,8,3,0,9,2,7
Unvalidated,2.02E+12,552200659,1,1,3,2,77,11,3,0,0,2,9
Unvalidated,2.02E+12,552200670,1,1,1,2,39,7,3,0,9,1,3
Unvalidated,2.02E+12,552200680,2,1,2,2,51,8,3,1,9,1,2
Unvalidated,2.02E+12,552200680,2,2,1,2,50,8,3,0,9,1,6
Unvalidated,2.02E+12,552200682,1,1,1,1,20,4,3,0,9,1,8
Unvalidated,2.02E+12,552200697,1,1,1,1,70,10,3,0,9,1,7
Unvalidated,202263D022222,63D022222,1,1,1,1,50,8,3,0,9,3,5
Unvalidated,202263D022222,63D022222,2,2,1,1,56,9,2,0,9,3,7
Unvalidated,202263D023422,63D023422,1,1,1,1,49,8,3,0,19,1,4
Unvalidated,202263D024522,63D024522,1,1,2,1,18,4,3,1,9,1,7
Unvalidated,202263D028922,63D028922,2,1,1,1,20,4,3,0,3,3,6
Unvalidated,202263D031422,63D031422,2,1,1,1,28,6,2,0,90,3,7
Unvalidated,202263D038122,63D038122,1,1,1,1,35,6,3,0,5,1,2
Unvalidated,202263D038622,63D038622,1,1,3,1,4,1,2,0,0,3,7
Unvalidated,202263D038622,63D038622,1,2,3,1,6,2,2,0,0,3,7
Unvalidated,202263D038622,63D038622,1,3,3,1,6,2,2,0,0,2,6
Unvalidated,202263D038622,63D038622,1,4,3,1,7,2,3,0,0,3,5
Unvalidated,202263D038622,63D038622,1,5,3,1,9,2,3,0,0,3,8
Unvalidated,202263D040622,63D040622,1,1,2,2,67,10,2,1,9,2,6
Unvalidated,202263D040622,63D040622,1,2,1,1,79,11,2,0,9,2,6
